Domain name,Domain type,Organization name,Suborganization name,City,State,Security contact email
barneveldwi.gov,City,Village of Barneveld,organization_name,Barneveld,WI,(blank)
barnsdallpdok.gov,City,Barnsdall Police Department,organization_name,Barnsdall,OK,(blank)
barnstable.gov,City,Town of Barnstable,organization_name,Hyannis,MA,(blank)
barnstablepolice.gov,City,Barnstable Police Department,organization_name,Hyannis,MA,(blank)
barnunnwy.gov,City,Town of Bar Nunn,organization_name,Bar Nunn,WY,peterboyer@townofbarnunn.com
barringtonhills-il.gov,City,Village of Barrington Hills,organization_name,Barrington Hills,IL,(blank)
barrington-il.gov,City,Village of Barrington,organization_name,Barrington,IL,jmcginn@barrington-il.gov
barringtontwpil.gov,City,Barrington Township,organization_name,Barrington,IL,info@barringtontwpil.gov
barrytownshipmn.gov,City,Barry Township,organization_name,Hinckley,MN,barrytwpclerk@gmail.com
bartlettil.gov,City,Village of Bartlett,organization_name,Bartlett,IL,bartlett@bartlettil.gov
bartlettnhpolice.gov,City,Bartlett Police Department,organization_name,Intervale,NH,p.murphy@townofbartlettnh.org
basslakewi.gov,City,Town of Bass Lake,organization_name,Hayward,WI,tammy@basslakewi.gov
bataviail.gov,City,City of Batavia,organization_name,Batavia,IL,exchgrp_ismonitor@cityofbatavia.net
bataviaoh.gov,City,Village of Batavia,organization_name,Batavia,OH,info@bataviavillage.org
batesvillearkansas.gov,City,City of Batesville,organization_name,Batesville,AR,it@batesvillearkansas.gov
batesvillepolicear.gov,City,City of Batesville,organization_name,Batesville,AR,(blank)
batonrougela.gov,City,City of Baton Rouge / Parish of East Baton Rouge,organization_name,Baton Rouge,LA,(blank)
battlecreekmi.gov,City,City of Battle Creek,organization_name,Battle Creek,MI,security@battlecreekmi.gov
battlefieldmo.gov,City,City of Battlefield,organization_name,Battlefield,MO,(blank)
baxleyga.gov,City,City of Baxley,organization_name,Baxley,GA,amcneal@baxleyga.gov
baxterestates.gov,City,Baxter Estates,organization_name,Port Washington,NY,(blank)
baxtermn.gov,City,City of Baxter,organization_name,Baxter,MN,(blank)
bayamonpr.gov,City,Municipio de Bayamon,organization_name,Bayamon,PR,cybersecurity@bayamonpr.org
baycitymi.gov,City,City of Bay City,organization_name,Bay City,MI,kedmonds@baycitymi.gov
baycitytx.gov,City,City of Bay City,organization_name,Bay City,TX,(blank)
baycitywi.gov,City,"Village of Bay City, Wisconsin",organization_name,Bay City,WI,(blank)
bayharborislands-fl.gov,City,Town of Bay Harbor Islands,organization_name,Bay Harbor Islands,FL,(blank)
bayportmn.gov,City,City of Bayport,organization_name,Bayport,MN,(blank)
baysidewi.gov,City,Village of Bayside,organization_name,Bayside,WI,ITHelp@baysidewi.gov
baystlouis-ms.gov,City,City of Bay St. Louis,organization_name,Bay St. Louis,MS,mark@northshorecomputerservices.net
bayvilleny.gov,City,Incorporated Village of Bayville,organization_name,Bayville,NY,(blank)
bcutah.gov,City,Brigham City,organization_name,Brigham City,UT,rwilkerson@bcutah.org
beachhaven-nj.gov,City,Borough of Beach Haven,organization_name,Beach Haven,NJ,service@spar.com
beaconny.gov,City,City of Beacon,organization_name,Beacon,NY,eackerley@enableyourbiz.com
bearcreektownshipmi.gov,City,Bear Creek Township,organization_name,Petoskey,MI,secretary@bearcreektownship.com
bearrivercityutah.gov,City,Bear River City,organization_name,Bear River City,UT,(blank)
beaumontcabusiness.gov,City,City of Beaumont,organization_name,Beaumont,CA,it@beaumontca.gov
beaumont-ca.gov,City,"City of Beaumont, California",organization_name,Beaumont,CA,(blank)
beaumontca.gov,City,City of Beaumont,organization_name,Beaumont,CA,(blank)
beaumonttexas.gov,City,City of Beaumont,organization_name,Beaumont,TX,webmaster@beaumonttexas.gov
beauxarts-wa.gov,City,Town of Beaux Arts Village,organization_name,Beaux Arts,WA,townhall@beauxarts-wa.gov
beavercityut.gov,City,Beaver City,organization_name,Beaver,UT,aaron@mw-computers.com
beavercreekfireoh.gov,City,Beavercreek Township,organization_name,Suite C,OH,(blank)
beavercreekohio.gov,City,City of Beavercreek,organization_name,Beavercreek,OH,(blank)
beavercreektwpohio.gov,City,Beavercreek Township,organization_name,Beavercreek,OH,(blank)
beaverpa.gov,City,Borough of Beaver,organization_name,Beaver,PA,(blank)
beavertonoregon.gov,City,City of Beaverton,organization_name,Beaverton,OR,mailboxisdhelpdesk@beavertonoregon.gov
beavertwp-oh.gov,City,Beaver Township,organization_name,North Lima,OH,eddattilo@beavertwp-oh.gov
beckemeyeril.gov,City,City of Beckemeyer,organization_name,Beckemeyer,IL,villageofbec@ezeeweb.com
beckermn.gov,City,City of Becker,organization_name,Becker,MN,(blank)
beckertwpsherburnecomn.gov,City,Town of Becker,organization_name,Becker,MN,beckertownshipclerk@gmail.com
becketma.gov,City,Town of Becket,organization_name,Becket,MA,(blank)
beckley.gov,City,City of Beckley,organization_name,Beckley,WV,(blank)
bedfordboroughpa.gov,City,Bedford Police Department,organization_name,BEDFORD,PA,tnelson@bedboro.com
bedfordchartertwpmi.gov,City,Charter Township of Bedford,organization_name,Battle Creek,MI,service@vc3.com
bedfordheights.gov,City,City of Bedford Heights,organization_name,Bedford Heights,OH,tedg@bedfordheights.gov
bedfordma.gov,City,Town of Bedford,organization_name,Bedford,MA,(blank)
bedfordnh.gov,City,Town of Bedford NH,organization_name,Bedford,NH,infosec@bedfordnh.org
bedfordny.gov,City,Town of Bedford,organization_name,Bedford Hills,NY,(blank)
bedfordoh.gov,City,City of Bedford,organization_name,Bedford,OH,(blank)
bedfordtx.gov,City,City of Bedford,organization_name,Bedford,TX,levi.miller@bedfordtx.gov
bedfordva.gov,City,Town of Bedford,organization_name,Bedford,VA,admin@bedfordva.gov
bedminsternj.gov,City,Bedminster Township,organization_name,Bedminster,NJ,IT@Bedminster.US
bedminsterpdnj.gov,City,Bedminster Township,organization_name,Bedminster,NJ,EPerez@bedminster.us
beecavetexas.gov,City,City of Bee Cave,organization_name,Bee Cave,TX,(blank)
beechgrove.gov,City,The City of Beech Grove,organization_name,Beech Grove,IN,(blank)
beevilletx.gov,City,City of Beeville,organization_name,Beeville,TX,jmckown@evogov.com
belaireks.gov,City,City of Bel Aire,organization_name,Bel Aire,KS,security@imit.com
belchertown.gov,City,Town of Belchertown,organization_name,Belchertown,MA,tech@belchertown.org
belding.gov,City,City of Belding,organization_name,Belding,MI,(blank)
belen-nm.gov,City,City of Belen,organization_name,Belen,NM,jeffery.cooper@belen-nm.gov
belfastny.gov,City,Town of Belfast,organization_name,Belfast,NY,(blank)
belgiumwi.gov,City,Village of Belgium,organization_name,Belgium,WI,jlesar@belgiumwi.gov
belgrademaine.gov,City,Town of Belgrade,organization_name,Belgrade,ME,townmanager@belgrademaine.gov
belgrademt.gov,City,City of Belgrade,organization_name,Belgrade,MT,itaccounts@belgrademt.gov
belgradetownshipmn.gov,City,Township of Belgrade,organization_name,North Mankato,MN,(blank)
bellairetx.gov,City,City of Bellaire,organization_name,Bellaire,TX,techsupport@bellairetx.gov
bellavistaar.gov,City,City of Bella Vista,organization_name,Bella Vista,AR,jmoeckel@bellavistaar.gov
bellbrook.gov,City,City of Bellbrook,organization_name,Bellbrook,OH,domainsecurity@techadvisors.us
belleairbluffs-fl.gov,City,City of Belleair Bluffs,organization_name,Belleair Bluffs,FL,(blank)
bellefontede.gov,City,Town of Bellefonte,organization_name,Bellefonte,DE,(blank)
bellefontepa.gov,City,Borough of Bellefonte,organization_name,Bellefonte,PA,adoherty@bellefontepa.gov
belleislefl.gov,City,"City of Belle Isle, Florida",organization_name,Belle Isle,FL,yquiceno@belleislefl.gov
bellemeade-ky.gov,City,City of Bellemeade,organization_name,Louisville,KY,mayor@bellemeade-ky.gov
belleplaineiowa.gov,City,City of Belle Plaine,organization_name,Belle Plaine,IA,cityofbp@belleplaineiowa.gov
belleplainemn.gov,City,City of Belle Plaine,organization_name,Belle Plaine,MN,administrator@ci.belleplaine.mn.us
belleriveacresmo.gov,City,City of Bellerive Acres,organization_name,Normandy,MO,daleficken@belleriveacresmo.gov
bellerosevillage.gov,City,Inc. Village of Bellerose,organization_name,Bellerose Village,NY,villageclerk@bellerosevillage.org
belleviewpdfl.gov,City,City of Belleview,organization_name,Belleview,FL,(blank)
bellevillewi.gov,City,Village of Belleville,organization_name,Belleville,WI,websec@bellevillewi.gov
bellevueia.gov,City,"City of Bellevue, Iowa",organization_name,Bellevue,IA,emily.medinger@bellevueia.gov
bellevueidaho.gov,City,City of Bellevue,organization_name,Bellevue,ID,(blank)
bellevuewa.gov,City,City of Bellevue,organization_name,Bellevue,WA,kban@bellevuewa.gov
bellmeadtx.gov,City,City of Bellmead,organization_name,Bellmead,TX,kevans@bellmeadtx.gov
bellportvillageny.gov,City,Village of Bellport,organization_name,Bellport,NY,(blank)
bellwi.gov,City,Town of Bell,organization_name,Cornucopia,WI,(blank)
belmont.gov,City,City of Belmont,organization_name,Belmont,CA,is@belmont.gov
belmont-ma.gov,City,Town of Belmont,organization_name,Belmont,MA,rcipriano@belmont-ma.gov
belmontnh.gov,City,Town of Belmont,organization_name,Belmont,NH,support@umbralit.com
beloitwi.gov,City,City of Beloit,organization_name,Beloit,WI,adminnotification@beloitwi.gov
beltontexas.gov,City,"City of Belton, TX",organization_name,Belton,TX,it@beltontexas.gov
belvidereil.gov,City,City of Belvidere,organization_name,Bevlvidere,IL,it@boonecountyil.gov
belviderepoliceil.gov,City,Belvidere Police,organization_name,Belvidere,IL,vincent@boonecountyil.gov
belvideretownshipmi.gov,City,Belvidere Township,organization_name,Six Lakes,MI,kps@shumakergroup.com
benbrook-tx.gov,City,City of Benbrook,organization_name,Benbrook,TX,wcooper@benbrook-tx.gov
bendoregon.gov,City,City of Bend,organization_name,Bend,OR,Cybersecurityteam@bendoregon.gov
bennettco.gov,City,Town of Bennett,organization_name,Bennett,CO,it@bennett.co.us
benningtonne.gov,City,City of Bennington,organization_name,Bennington,NE,(blank)
benningtontownshipmi.gov,City,Bennington Township,organization_name,Owosso,MI,golakers_spam@charter.net
benonatownshipmi.gov,City,Benona Township,organization_name,Shelby,MI,(blank)
bensalempa.gov,City,Bensalem Township,organization_name,Bensalem,PA,(blank)
bensenville.gov,City,Village of Bensenville,organization_name,Bensenville,IL,(blank)
bensonaz.gov,City,City of Benson,organization_name,Benson,AZ,itsupport@bensonaz.gov
bensontownshipmn.gov,City,Benson Township,organization_name,Benson,MN,(blank)
bensonvermont.gov,City,"Town of Benson, Vermont",organization_name,Benson,VT,bensonclerk@myottmail.com
bentleyks.gov,City,City of Bentley,organization_name,Bentley,KS,jtbryan@bentleyks.gov
bentonchartertownship-mi.gov,City,Benton Charter Township,organization_name,Benton Harbor,MI,(blank)
bentonil.gov,City,City of Benton,organization_name,Benton,IL,clerk@bentonil.gov
bentonwi.gov,City,Village of Benton,organization_name,Benton,WI,info@bentonwi.gov
bereaky.gov,City,City of Berea,organization_name,Berea,KY,(blank)
bergenfieldnj.gov,City,Borough of Bergenfield,organization_name,Bergenfield,NJ,anthony@gtbm.com
bergenfieldnjpd.gov,City,Borough of Bergenfield,organization_name,Bergenfield,NJ,support@gtbm.com
berglandmi.gov,City,Bergland Township,organization_name,Bergland,MI,township@berglandmi.gov
berkeleyca.gov,City,City of Berkeley,organization_name,Berkeley,CA,website_security@cityofberkeley.info
berkeleyheights.gov,City,Township of Berkeley Heights,organization_name,Berkeley Heights,NJ,lviana@bhtwp.com
berkleyma.gov,City,Town of Berkley,organization_name,Berkley,MA,(blank)
berlinal.gov,City,Town of Berlin,organization_name,Cullman,AL,(blank)
berlinct.gov,City,Town of Berlin,organization_name,Berlin,CT,(blank)
berlinmd.gov,City,Town of Berlin,organization_name,Berlin,MD,mbohlen@berlinmd.gov
berlinnh.gov,City,City of Berlin,organization_name,Berlin,NH,plaflamme@berlinnh.gov
berlinnhpd.gov,City,Berlin Police Department,organization_name,Berlin,NH,alerts@sns.com
berlintwpioniami.gov,City,Berlin Township,organization_name,Ionia,MI,(blank)
berlinvt.gov,City,Town of Berlin,organization_name,Berlin,VT,admin@berlinvt.gov
bermudarun.gov,City,Town of Bermuda Run,organization_name,Bermuda Run,NC,(blank)
bernardsville.gov,City,"Borough of Bernardsville, New Jersey",organization_name,Bernardsville,NJ,security@bernardsvilleboro.org
berryhilltn.gov,City,City of Berry Hill,organization_name,Nashville,TN,(blank)
berryvillear.gov,City,City of Berryville,organization_name,Berryville,AR,support@skippits.com
berryvilleva.gov,City,Town of Berryville - Virginia,organization_name,Berryville,VA,financeclerk@berryvilleva.gov
berthold-nd.gov,City,Berthold North Dakota,organization_name,Berthold,ND,clerkofcourt@berthold-nd.gov
bertrandtwpmi.gov,City,Bertrand Charter Township,organization_name,Buchanan,MI,info@bertrandtwpmi.gov
berwickmaine.gov,City,Berwick Communications & Media,organization_name,Berwick,ME,(blank)
berwickmainepolice.gov,City,Berwick Police Department,organization_name,Berwick,ME,(blank)
berwickmefd.gov,City,Berwick Fire Department,organization_name,Berwick,ME,(blank)
berwickpa.gov,City,Borough of Berwick,organization_name,Berwick,PA,andy@keystonetechnologyllc.com
berwynheightsmd.gov,City,Town of Berwyn Heights,organization_name,Berwyn Heights,MD,mfriesen@berwynheightsmd.gov
berwyn-il.gov,City,City of Berwyn,organization_name,Berwyn,IL,jfrank@berwyn-il.gov
bethanybeach-de.gov,City,Town of Bethany Beach,organization_name,Bethany Beach,DE,(blank)
bethanytownshipmi.gov,City,Bethany Township,organization_name,Saint Louis,MI,kps@shumakergroup.com
bethel-ct.gov,City,"Town Of Bethel, CT",organization_name,Bethel,CT,IT@bethel-ct.gov
bethelmn.gov,City,City Of Bethel,organization_name,Bethel,MN,(blank)
bethel-oh.gov,City,Village of Bethel,organization_name,Bethel,OH,(blank)
bethelparkpa.gov,City,Municipality of Bethel Park,organization_name,Bethel Park,PA,admin@bethelpark.net
bethelparkpapolice.gov,City,Bethel Park Police Department,organization_name,Bethel Park,PA,admin@bethelpark.net
betheltwplebanon.gov,City,Bethel Township,organization_name,Fredericksburg,PA,support@pointsolve.com
bethlehemnh.gov,City,Town of Bethlehem,organization_name,Bethlehem,NH,(blank)
bethlehemnj.gov,City,Township of Bethlehem,organization_name,Asbury,NJ,abuse@roundmountaingroup.com
bethlehemny.gov,City,Town of Bethlehem,organization_name,Delmar,NY,(blank)
bethlehem-pa.gov,City,City of Bethlehem,organization_name,Bethlehem,PA,(blank)
bethlehemwv.gov,City,Village of Bethlehem WV,organization_name,Wheeling,WV,bethlehem@vob2015.comcastbiz.net
bettendorf.gov,City,"City of Bettendorf, IA",organization_name,Bettendorf,IA,isgroup@bettendorf.org
beverlyhills.gov,City,City of Beverly Hills,organization_name,Beverly Hills,CA,(blank)
beverlyhillsmi.gov,City,Village of Beverly Hills,organization_name,Beverly Hills,MI,(blank)
beverlyhillstx.gov,City,City of Beverly Hills,organization_name,Beverly Hills,TX,kmartin@beverlyhillstx.gov
beverlyma.gov,City,City of Beverly MA,organization_name,Beverly,MA,(blank)
bgohio.gov,City,City of Bowling Green,organization_name,Bowling Green,OH,(blank)
bhtx.gov,City,City of Balcones Heights,organization_name,Balcones Heights,TX,support@rrgp.com
bicknellutah.gov,City,Bicknell Town,organization_name,Bicknell,UT,(blank)
bigbearlakedwpca.gov,City,"The City of Big Bear Lake, Department of Water",organization_name,Big Bear Lake,CA,brossell@bbldwp.com
bigflatsny.gov,City,Town of Big Flats,organization_name,Big Flats,NY,(blank)
biggs-ca.gov,City,"Biggs, California",organization_name,Biggs,CA,(blank)
bigrapidstownshipmi.gov,City,Big Rapids Charter Township,organization_name,Big Rapids,MI,supervisorstanek@bigrapidstownship.net
bigsandytx.gov,City,City of Big Sandy,organization_name,Big Sandy,TX,(blank)
bigspringtx.gov,City,City of Big Spring,organization_name,Big Spring,TX,(blank)
bigstonecitysd.gov,City,City of Big Stone City,organization_name,Big Stone City,SD,(blank)
bigwaterut.gov,City,Big Water Municipal,organization_name,Big Water,UT,bigwaterclerk@gmail.com
billerica.gov,City,Town of Billerica,organization_name,Billerica,MA,(blank)
billingsmt.gov,City,City of Billings,organization_name,Billings,MT,security@billingsmt.gov
billingsmtpublicworks.gov,City,City of Billings Public Works Department,organization_name,Billings,MT,security@billingsmt.gov
biloxims.gov,City,City of Biloxi,organization_name,Biloxi,MS,(blank)
binger.gov,City,Town of Binger,organization_name,Binger,OK,(blank)
binghammaine.gov,City,Town of Bingham,organization_name,Bingham,ME,security@binghammaine.gov
binghamton-ny.gov,City,City of Binghamton,organization_name,Binghamton,NY,it@cityofbinghamton.com
birchlaketownshipmn.gov,City,Birch Lake Township,organization_name,Hackensack,MN,(blank)
birdislandmn.gov,City,City of Bird Island,organization_name,Bird Island,MN,birdislandcity@icloud.com
birdsallny.gov,City,Town of Birdsall,organization_name,Canaseraga,NY,townclerk@birdsallny.gov
